player-id,player_season_id,NAME,TEAM,ORPM,DRPM,RPM,WINS,Season,SEASON_ID,PLAYER_ID
louzama01,louzama01-22,Didi Louzada,NO/POR,-2.84,-4.08,-6.92,-0.21,22,22022,1241
johnsty01,johnsty01-22,Tyler Johnson,PHI/SA,-3.52,-3.48,-7,-0.19,22,22022,171
powelmy01,powelmy01-22,Myles Powell,PHI,-2.92,-4.12,-7.04,-0.11,22,22022,1165
careyve01,careyve01-22,Vernon Carey Jr.,CHA/WSH,-3,-4.19,-7.19,-0.05,22,22022,1022
terryem01,terryem01-22,Emanuel Terry,PHX,-2.89,-4.36,-7.25,-0.03,22,22022,922
brownch02,brownch02-22,Charlie Brown Jr.,DAL/PHI,-5.02,-2.24,-7.25,-0.35,22,22022,787
bolmale01,bolmale01-22,Leandro Bolmaro,MIN,-3.91,-3.4,-7.31,-0.57,22,22022,1117
iwundwe01,iwundwe01-22,Wes Iwundu,ATL,-3.21,-4.18,-7.39,-0.17,22,22022,731
robinju01,robinju01-22,Justin Robinson,MIL/SAC/DET,-2.67,-4.77,-7.45,-0.7,22,22022,1009
smartja01,smartja01-22,Javonte Smart,MIA/MIL,-3.96,-3.56,-7.51,-0.44,22,22022,1144
cannade01,cannade01-22,Devin Cannady,ORL,-3.94,-3.59,-7.53,-0.22,22,22022,931
simpsza01,simpsza01-22,Zavier Simpson,OKC,-3.16,-4.41,-7.57,-0.28,22,22022,1276
coopesh01,coopesh01-22,Sharife Cooper,ATL,-3.29,-4.71,-8,-0.09,22,22022,1252
jonesje01,jonesje01-22,Jemerrio Jones,LAL,-3.04,-5.01,-8.04,-0.03,22,22022,665
hillso01,hillso01-22,Solomon Hill,ATL,-5.54,-2.59,-8.13,-0.4,22,22022,374
huffja01,huffja01-22,Jay Huff,LAL,-3.97,-4.23,-8.2,-0.04,22,22022,837
garrema01,garrema01-22,Marcus Garrett,MIA,-5.36,-2.86,-8.22,-0.37,22,22022,1195
chiozch01,chiozch01-22,Chris Chiozza,GS,-4.03,-4.43,-8.46,-1.19,22,22022,608
fraziti01,fraziti01-22,Tim Frazier,ORL/CLE,-3.78,-5.03,-8.81,-0.73,22,22022,569
mathida01,mathida01-22,Dakota Mathias,MEM,-5.97,-4.72,-10.68,-0.06,22,22022,1061
curryst01,curryst01-21,Stephen Curry,GS,7.08,0.1,7.18,19.05,21,22021,1
jamesle01,jamesle01-21,LeBron James,LAL,4.63,2.1,6.73,11.91,21,22021,10
goberru01,goberru01-21,Rudy Gobert,UTAH,-1.45,8,6.55,16.52,21,22021,16
georgpa01,georgpa01-21,Paul George,LAC,1.55,3.89,5.45,11.98,21,22021,6
antetgi01,antetgi01-21,Giannis Antetokounmpo,MIL,3.89,1.2,5.09,14.03,21,22021,22
jokicni01,jokicni01-21,Nikola Jokic,DEN,3.12,1.96,5.08,15.85,21,22021,2
embiijo01,embiijo01-21,Joel Embiid,PHI,2.04,2.98,5.02,10.01,21,22021,17
hardeja01,hardeja01-21,James Harden,HOU/BKN,3.99,0.98,4.97,9.94,21,22021,3
lillada01,lillada01-21,Damian Lillard,POR,3.88,1.09,4.97,14.55,21,22021,14
balllo01,balllo01-21,Lonzo Ball,NO,3.19,1.27,4.46,10.06,21,22021,249
conlemi01,conlemi01-21,Mike Conley,UTAH,1.25,3.12,4.37,8.28,21,22021,23
vanvlfr01,vanvlfr01-21,Fred VanVleet,TOR,1.27,2.78,4.05,10.67,21,22021,43
lowryky01,lowryky01-21,Kyle Lowry,TOR,2.9,1.12,4.02,8.98,21,22021,20
duranke01,duranke01-21,Kevin Durant,BKN,4.07,-0.11,3.95,6.06,21,22021,7
grahade01,grahade01-21,Devonte' Graham,CHA,1.92,1.97,3.88,9.24,21,22021,204
mccolcj01,mccolcj01-21,CJ McCollum,POR,2.09,1.78,3.87,8.42,21,22021,58
simmobe01,simmobe01-21,Ben Simmons,PHI,1.28,2.39,3.67,9.8,21,22021,50
paulch01,paulch01-21,Chris Paul,PHX,0.48,3.06,3.54,10.78,21,22021,4
murraja01,murraja01-21,Jamal Murray,DEN,0.41,3.07,3.48,8.04,21,22021,146
irvinky01,irvinky01-21,Kyrie Irving,BKN,2.96,0.49,3.44,9.16,21,22021,25
butleji01,butleji01-21,Jimmy Butler,MIA,1.5,1.9,3.4,8.7,21,22021,11
randlju01,randlju01-21,Julius Randle,NY,-0.76,4.16,3.4,12.36,21,22021,59
harrijo01,harrijo01-21,Joe Harris,BKN,-0.6,4,3.4,10.14,21,22021,148
capelca01,capelca01-21,Clint Capela,ATL,-1.63,4.98,3.35,9.12,21,22021,56
willizi01,willizi01-21,Zion Williamson,NO,1.07,2.13,3.2,9.45,21,22021,125
woodch01,woodch01-21,Christian Wood,HOU,0.54,2.6,3.14,6.19,21,22021,186
adebaba01,adebaba01-21,Bam Adebayo,MIA,-0.77,3.78,3.01,9.56,21,22021,119
doncilu01,doncilu01-21,Luka Doncic,DAL,2.44,0.51,2.96,10.37,21,22021,34
robindu01,robindu01-21,Duncan Robinson,MIA,-0.56,3.45,2.89,10.04,21,22021,124
roziete01,roziete01-21,Terry Rozier,CHA,1.29,1.59,2.88,10.77,21,22021,74
brownja02,brownja02-21,Jaylen Brown,BOS,2.1,0.71,2.81,9.39,21,22021,107
greenda02,greenda02-21,Danny Green,PHI,-0.87,3.67,2.8,8.28,21,22021,28
foxde01,foxde01-21,De'Aaron Fox,SAC,2.92,-0.27,2.66,8.85,21,22021,128
anderky01,anderky01-21,Kyle Anderson,MEM,0.16,2.44,2.6,7.82,21,22021,142
holidjr01,holidjr01-21,Jrue Holiday,MIL,1.8,0.77,2.57,8.64,21,22021,24
leonaka01,leonaka01-21,Kawhi Leonard,LAC,1.46,1.1,2.55,7.55,21,22021,8
mitchdo01,mitchdo01-21,Donovan Mitchell,UTAH,3.26,-0.76,2.5,7.52,21,22021,90
lavinza01,lavinza01-21,Zach LaVine,CHI,1.82,0.65,2.47,8.78,21,22021,155
harrito02,harrito02-21,Tobias Harris,PHI,-0.2,2.65,2.45,8.21,21,22021,127
tatumja01,tatumja01-21,Jayson Tatum,BOS,1.06,1.39,2.44,9.6,21,22021,15
divindo01,divindo01-21,Donte DiVincenzo,MIL,0.66,1.71,2.36,7.57,21,22021,184
bogdabo01,bogdabo01-21,Bogdan Bogdanovic,ATL,2.16,0.14,2.3,5.62,21,22021,215
hieldbu01,hieldbu01-21,Buddy Hield,SAC,0.6,1.66,2.26,9.38,21,22021,144
bookede01,bookede01-21,Devin Booker,PHX,1.02,1.21,2.23,8.72,21,22021,49
youngtr01,youngtr01-21,Trae Young,ATL,2.36,-0.14,2.22,8.16,21,22021,38
bridgmi01,bridgmi01-21,Mikal Bridges,PHX,-0.36,2.56,2.21,8.98,21,22021,63
valanjo01,valanjo01-21,Jonas Valanciunas,MEM,-0.49,2.68,2.19,6.62,21,22021,181
collijo01,collijo01-21,John Collins,ATL,-0.14,2.28,2.15,6.92,21,22021,170
westbru01,westbru01-21,Russell Westbrook,WSH,1.99,0.05,2.03,8.98,21,22021,12
bogdabo02,bogdabo02-21,Bojan Bogdanovic,UTAH,0.48,1.49,1.97,8.24,21,22021,257
brogdma01,brogdma01-21,Malcolm Brogdon,IND,0.62,1.35,1.97,7.07,21,22021,134
middlkh01,middlkh01-21,Khris Middleton,MIL,1.22,0.74,1.95,8.75,21,22021,47
bullore01,bullore01-21,Reggie Bullock,NY,-1.8,3.74,1.94,6.21,21,22021,364
sabondo01,sabondo01-21,Domantas Sabonis,IND,-0.52,2.46,1.93,8.06,21,22021,77
davisan02,davisan02-21,Anthony Davis,LAL,0.27,1.66,1.93,4.05,21,22021,9
bealbr01,bealbr01-21,Bradley Beal,WSH,2.76,-0.86,1.9,8.09,21,22021,27
walkeke02,walkeke02-21,Kemba Walker,BOS,2.17,-0.3,1.88,4.96,21,22021,21
chiozch01,chiozch01-21,Chris Chiozza,BKN,2.88,-1.11,1.78,1,21,22021,608
crowdja01,crowdja01-21,Jae Crowder,PHX,-0.26,2,1.74,5.85,21,22021,116
inglejo01,inglejo01-21,Joe Ingles,UTAH,1.91,-0.22,1.7,7.17,21,22021,79
lopezbr01,lopezbr01-21,Brook Lopez,MIL,-0.87,2.56,1.69,6.74,21,22021,99
poolejo01,poolejo01-21,Jordan Poole,GS,3.21,-1.59,1.62,3.64,21,22021,238
townska01,townska01-21,Karl-Anthony Towns,MIN,1.83,-0.28,1.55,5.68,21,22021,30
portemi01,portemi01-21,Michael Porter Jr.,DEN,0.56,0.87,1.43,5.91,21,22021,191
brookdi01,brookdi01-21,Dillon Brooks,MEM,0.11,1.31,1.42,6.23,21,22021,335
whitede01,whitede01-21,Derrick White,SA,1.37,0.03,1.41,3.41,21,22021,66
turnemy01,turnemy01-21,Myles Turner,IND,-2.13,3.53,1.4,4.4,21,22021,158
aytonde01,aytonde01-21,Deandre Ayton,PHX,-1.84,3.22,1.38,6.33,21,22021,254
fournev01,fournev01-21,Evan Fournier,ORL/BOS,1.18,0.16,1.35,3.98,21,22021,258
grantje01,grantje01-21,Jerami Grant,DET,-0.02,1.37,1.35,5.74,21,22021,213
wiggian01,wiggian01-21,Andrew Wiggins,GS,-1.4,2.72,1.31,7.31,21,22021,153
murrade01,murrade01-21,Dejounte Murray,SA,-1.01,2.3,1.29,6.4,21,22021,80
ingrabr01,ingrabr01-21,Brandon Ingram,NO,0.55,0.73,1.28,6.22,21,22021,236
porzikr01,porzikr01-21,Kristaps Porzingis,DAL,0.73,0.54,1.27,3.97,21,22021,104
oladivi01,oladivi01-21,Victor Oladipo,IND/HOU/MIA,0.75,0.49,1.24,3.29,21,22021,18
ellinwa01,ellinwa01-21,Wayne Ellington,DET,1.15,0.09,1.24,2.99,21,22021,343
beverpa01,beverpa01-21,Patrick Beverley,LAC,-0.3,1.54,1.24,2.33,21,22021,84
siakapa01,siakapa01-21,Pascal Siakam,TOR,-0.51,1.72,1.22,6,21,22021,72
curryse01,curryse01-21,Seth Curry,PHI,-0.48,1.69,1.2,4.71,21,22021,208
smartma01,smartma01-21,Marcus Smart,BOS,0.61,0.57,1.18,4.91,21,22021,76
plumlma01,plumlma01-21,Mason Plumlee,DET,-1.37,2.54,1.17,4.17,21,22021,338
onealro01,onealro01-21,Royce O'Neale,UTAH,-1.65,2.81,1.16,6.56,21,22021,165
greendr01,greendr01-21,Draymond Green,GS,-0.52,1.68,1.16,5.86,21,22021,5
haywago01,haywago01-21,Gordon Hayward,CHA,0.39,0.76,1.15,4.53,21,22021,57
leverca01,leverca01-21,Caris LeVert,BKN/IND,1.41,-0.27,1.14,4.47,21,22021,339
allengr01,allengr01-21,Grayson Allen,MEM,1.23,-0.13,1.1,3.83,21,22021,355
vucevni01,vucevni01-21,Nikola Vucevic,ORL/CHI,-0.25,1.33,1.08,6.78,21,22021,32
caldwke01,caldwke01-21,Kentavious Caldwell-Pope,LAL,-1.73,2.8,1.07,5.2,21,22021,69
powelno01,powelno01-21,Norman Powell,TOR/POR,0.7,0.36,1.06,6.34,21,22021,286
jacksre01,jacksre01-21,Reggie Jackson,LAC,-0.12,1.15,1.04,4.39,21,22021,160
russeda01,russeda01-21,D'Angelo Russell,MIN,2.58,-1.6,0.98,3.56,21,22021,113
olynyke01,olynyke01-21,Kelly Olynyk,MIA/HOU,0.31,0.64,0.95,5.48,21,22021,247
barneha02,barneha02-21,Harrison Barnes,SAC,-0.93,1.87,0.94,5.72,21,22021,243
holmeri01,holmeri01-21,Richaun Holmes,SAC,-1.31,2.25,0.94,4.74,21,22021,230
beaslma01,beaslma01-21,Malik Beasley,MIN,1.16,-0.22,0.94,3.36,21,22021,420
huntede01,huntede01-21,De'Andre Hunter,ATL,0.2,0.72,0.92,1.88,21,22021,406
rubiori01,rubiori01-21,Ricky Rubio,MIN,0.05,0.86,0.91,4.89,21,22021,55
nunnke01,nunnke01-21,Kendrick Nunn,MIA,0.26,0.63,0.89,4.41,21,22021,451
schrode01,schrode01-21,Dennis Schroder,LAL,-0.62,1.49,0.88,5.14,21,22021,261
bryanth01,bryanth01-21,Thomas Bryant,WSH,0.66,0.22,0.87,0.78,21,22021,547
gilgesh01,gilgesh01-21,Shai Gilgeous-Alexander,OKC,0.92,-0.07,0.86,3.06,21,22021,202
millspa01,millspa01-21,Paul Millsap,DEN,-0.95,1.79,0.84,2.85,21,22021,67
huertke01,huertke01-21,Kevin Huerter,ATL,-0.31,1.12,0.81,5.76,21,22021,370
muscami01,muscami01-21,Mike Muscala,OKC,1.35,-0.59,0.76,2.05,21,22021,376
bouchch01,bouchch01-21,Chris Boucher,TOR,1.24,-0.5,0.74,4.18,21,22021,296
horfoal01,horfoal01-21,Al Horford,OKC,-0.57,1.31,0.74,1.84,21,22021,60
finnedo01,finnedo01-21,Dorian Finney-Smith,DAL,-0.93,1.64,0.71,4.68,21,22021,201
zubaciv01,zubaciv01-21,Ivica Zubac,LAC,-0.67,1.37,0.7,4.37,21,22021,182
barrerj01,barrerj01-21,RJ Barrett,NY,-2.32,3,0.68,5.71,21,22021,323
thomakh01,thomakh01-21,Khyri Thomas,HOU,2.01,-1.35,0.66,0.47,21,22021,554
beysa01,beysa01-21,Saddiq Bey,DET,-0.4,1.05,0.66,4.84,21,22021,635
merrisa01,merrisa01-21,Sam Merrill,MIL,1.7,-1.07,0.64,0.61,21,22021,1025
ballla01,ballla01-21,LaMelo Ball,CHA,2.96,-2.37,0.6,3.99,21,22021,120
gordoaa01,gordoaa01-21,Aaron Gordon,ORL/DEN,-1.57,2.11,0.54,3.05,21,22021,212
dortlu01,dortlu01-21,Luguentz Dort,OKC,-1.65,2.17,0.52,3.5,21,22021,268
batumni01,batumni01-21,Nicolas Batum,LAC,-0.49,0.99,0.5,4.54,21,22021,75
gordoer01,gordoer01-21,Eric Gordon,HOU,2.48,-2,0.48,2.1,21,22021,149
muldemy01,muldemy01-21,Mychal Mulder,GS,1.44,-0.98,0.47,2.07,21,22021,739
meltode01,meltode01-21,De'Anthony Melton,MEM,2.2,-1.75,0.45,3.06,21,22021,198
moranja01,moranja01-21,Ja Morant,MEM,1.35,-0.94,0.41,4.62,21,22021,141
niangge01,niangge01-21,Georges Niang,UTAH,0.69,-0.28,0.4,2.91,21,22021,385
jeromty01,jeromty01-21,Ty Jerome,OKC,2.55,-2.17,0.37,2.04,21,22021,581
martike03,martike03-21,Kelan Martin,IND,1.16,-0.81,0.35,0.87,21,22021,709
mcderdo01,mcderdo01-21,Doug McDermott,IND,1.37,-1.03,0.34,3.9,21,22021,518
tateja01,tateja01-21,Jae'Sean Tate,HOU,-1.31,1.65,0.34,4.55,21,22021,277
jonesma05,jonesma05-21,Mason Jones,HOU/PHI,1.89,-1.55,0.34,0.88,21,22021,958
allenja01,allenja01-21,Jarrett Allen,BKN/CLE,-0.9,1.21,0.32,4.06,21,22021,97
bertada01,bertada01-21,Davis Bertans,WSH,2.14,-1.82,0.32,3.64,21,22021,164
bledser01,bledser01-21,Eric Bledsoe,NO,-0.86,1.14,0.29,4.29,21,22021,41
ibakase01,ibakase01-21,Serge Ibaka,LAC,-0.98,1.26,0.29,1.93,21,22021,105
poeltja01,poeltja01-21,Jakob Poeltl,SA,-1.64,1.92,0.28,4.02,21,22021,88
kuzmaky01,kuzmaky01-21,Kyle Kuzma,LAL,0.07,0.18,0.24,4.44,21,22021,457
holidju01,holidju01-21,Justin Holiday,IND,-1.06,1.29,0.23,4.71,21,22021,205
johnsca02,johnsca02-21,Cameron Johnson,PHX,0.67,-0.46,0.21,3.28,21,22021,178
strusma01,strusma01-21,Max Strus,MIA,1.65,-1.48,0.17,1.23,21,22021,299
hardati02,hardati02-21,Tim Hardaway Jr.,DAL,1.49,-1.33,0.16,4.35,21,22021,157
theisda01,theisda01-21,Daniel Theis,BOS/CHI,-1.08,1.21,0.13,3.37,21,22021,321
payneca01,payneca01-21,Cameron Payne,PHX,2.23,-2.1,0.13,2.56,21,22021,267
sextoco01,sextoco01-21,Collin Sexton,CLE,-0.61,0.69,0.08,3.98,21,22021,756
walljo01,walljo01-21,John Wall,HOU,0.21,-0.13,0.08,2.46,21,22021,44
nurkiju01,nurkiju01-21,Jusuf Nurkic,POR,-1.34,1.38,0.04,1.53,21,22021,33
ilyaser01,ilyaser01-21,Ersan Ilyasova,UTAH,1.14,-1.1,0.04,0.34,21,22021,156
clarkjo01,clarkjo01-21,Jordan Clarkson,UTAH,2.89,-2.85,0.04,4.19,21,22021,152
joeis01,joeis01-21,Isaiah Joe,PHI,0.99,-0.97,0.03,0.83,21,22021,600
arizatr01,arizatr01-21,Trevor Ariza,MIA,-0.61,0.63,0.02,1.58,21,22021,82
loveke01,loveke01-21,Kevin Love,CLE,0.79,-0.78,0.01,1.13,21,22021,13
gaffoda01,gaffoda01-21,Daniel Gafford,CHI/WSH,0.63,-0.64,-0.01,1.74,21,22021,416
morrimo01,morrimo01-21,Monte Morris,DEN,0.31,-0.33,-0.01,2.39,21,22021,150
johnske04,johnske04-21,Keldon Johnson,SA,-1.25,1.22,-0.03,3.49,21,22021,224
bartowi01,bartowi01-21,Will Barton,DEN,-1.79,1.71,-0.08,2.96,21,22021,169
bridgmi02,bridgmi02-21,Miles Bridges,CHA,0.92,-1.04,-0.12,3.82,21,22021,98
markkla01,markkla01-21,Lauri Markkanen,CHI,0.61,-0.74,-0.12,2.52,21,22021,317
covinro01,covinro01-21,Robert Covington,POR,-3.26,3.12,-0.14,3.53,21,22021,37
brissos01,brissos01-21,Oshae Brissett,IND,0.16,-0.3,-0.14,0.82,21,22021,553
gayru01,gayru01-21,Rudy Gay,SA,0.51,-0.65,-0.15,2.82,21,22021,100
korkmfu01,korkmfu01-21,Furkan Korkmaz,PHI,1.49,-1.64,-0.15,2.14,21,22021,361
trentga02,trentga02-21,Gary Trent Jr.,POR/TOR,-1.28,1.13,-0.15,2.88,21,22021,246
milleda01,milleda01-21,Darius Miller,OKC,1.28,-1.45,-0.16,0.36,21,22021,434
mcgruro01,mcgruro01-21,Rodney McGruder,DET,0.97,-1.14,-0.17,0.4,21,22021,543
edwarca01,edwarca01-21,Carsen Edwards,BOS,1.16,-1.4,-0.25,0.5,21,22021,1094
forbebr01,forbebr01-21,Bryn Forbes,MIL,1.98,-2.28,-0.3,2.62,21,22021,610
gallola01,gallola01-21,Langston Galloway,PHX,0.61,-0.92,-0.3,0.78,21,22021,293
banede01,banede01-21,Desmond Bane,MEM,0.59,-0.89,-0.3,2.65,21,22021,83
guyky01,guyky01-21,Kyle Guy,SAC,0.91,-1.25,-0.35,0.42,21,22021,1036
johnsal02,johnsal02-21,Alize Johnson,BKN,0.25,-0.6,-0.35,0.36,21,22021,640
johnsty01,johnsty01-21,Tyler Johnson,BKN,0.86,-1.21,-0.36,1.18,21,22021,171
brantja01,brantja01-21,Jarrell Brantley,UTAH,1.32,-1.68,-0.36,0.26,21,22021,895
nwabada01,nwabada01-21,David Nwaba,HOU,0.23,-0.61,-0.38,1.22,21,22021,419
oliveca01,oliveca01-21,Cameron Oliver,HOU,0.47,-0.85,-0.38,0.1,21,22021,975
halldo01,halldo01-21,Donta Hall,ORL,-0.55,0.17,-0.39,0.26,21,22021,688
jacksfr01,jacksfr01-21,Frank Jackson,DET,1.23,-1.64,-0.41,1.3,21,22021,632
vandeja01,vandeja01-21,Jarred Vanderbilt,MIN,-1.11,0.7,-0.41,1.79,21,22021,214
robinju01,robinju01-21,Justin Robinson,OKC,0.43,-0.9,-0.47,0.13,21,22021,1009
dragigo01,dragigo01-21,Goran Dragic,MIA,1.5,-1.99,-0.49,2.11,21,22021,26
hayesja02,hayesja02-21,Jaxson Hayes,NO,0.45,-0.94,-0.5,1.57,21,22021,542
toscaju01,toscaju01-21,Juan Toscano-Anderson,GS,-0.3,-0.2,-0.5,1.64,21,22021,440
clarkbr01,clarkbr01-21,Brandon Clarke,MEM,-0.2,-0.32,-0.52,2.24,21,22021,290
quickim01,quickim01-21,Immanuel Quickley,NY,1.65,-2.18,-0.53,1.94,21,22021,123
ennisja01,ennisja01-21,James Ennis III,ORL,-1.47,0.94,-0.53,1.25,21,22021,435
doziepj01,doziepj01-21,P.J. Dozier,DEN,-0.82,0.29,-0.54,1.63,21,22021,694
carteje01,carteje01-21,Jevon Carter,PHX,1.04,-1.59,-0.54,1.15,21,22021,481
greenje02,greenje02-21,Jeff Green,BKN,-0.63,0.07,-0.56,2.47,21,22021,413
templga01,templga01-21,Garrett Temple,CHI,-1.03,0.44,-0.59,2.18,21,22021,295
shamela01,shamela01-21,Landry Shamet,BKN,1.3,-1.89,-0.59,1.98,21,22021,382
bazleda01,bazleda01-21,Darius Bazley,OKC,-2.22,1.62,-0.6,2.2,21,22021,668
zelleco01,zelleco01-21,Cody Zeller,CHA,0.49,-1.1,-0.61,1.47,21,22021,287
mclembe01,mclembe01-21,Ben McLemore,HOU/LAL,1.26,-1.87,-0.61,1.45,21,22021,308
morrima02,morrima02-21,Markieff Morris,LAL,-0.78,0.16,-0.63,1.74,21,22021,316
pattepa01,pattepa01-21,Patrick Patterson,LAC,-0.33,-0.3,-0.63,0.75,21,22021,193
brownbr01,brownbr01-21,Bruce Brown,BKN,-1.01,0.38,-0.63,1.79,21,22021,326
baglema01,baglema01-21,Marvin Bagley III,SAC,-1,0.36,-0.64,1.33,21,22021,565
campafa01,campafa01-21,Facundo Campazzo,DEN,-0.42,-0.23,-0.65,1.89,21,22021,266
leeda03,leeda03-21,Damion Lee,GS,0.67,-1.34,-0.67,1.61,21,22021,409
klebima01,klebima01-21,Maxi Kleber,DAL,-2.02,1.34,-0.69,1.67,21,22021,304
watsopa01,watsopa01-21,Paul Watson,TOR,0.65,-1.34,-0.69,0.44,21,22021,771
gasolma01,gasolma01-21,Marc Gasol,LAL,-2.07,1.37,-0.7,1.11,21,22021,45
mykhasv01,mykhasv01-21,Svi Mykhailiuk,DET/OKC,0.67,-1.37,-0.7,1.77,21,22021,484
griffbl01,griffbl01-21,Blake Griffin,DET/BKN,-0.76,0.05,-0.71,1.38,21,22021,42
flynnma01,flynnma01-21,Malachi Flynn,TOR,-0.19,-0.53,-0.72,1.16,21,22021,587
monkma01,monkma01-21,Malik Monk,CHA,2.11,-2.84,-0.73,1.32,21,22021,284
bitadgo01,bitadgo01-21,Goga Bitadze,IND,0.12,-0.85,-0.73,0.82,21,22021,656
deckga01,deckga01-21,Gabriel Deck,OKC,-0.06,-0.67,-0.73,0.25,21,22021,823
oubreke01,oubreke01-21,Kelly Oubre Jr.,GS,-1.9,1.17,-0.73,2.02,21,22021,359
hugheel01,hugheel01-21,Elijah Hughes,UTAH,1.24,-1.97,-0.73,0.08,21,22021,1173
adamsst01,adamsst01-21,Steven Adams,NO,-2.85,2.11,-0.74,1.73,21,22021,54
hachiru01,hachiru01-21,Rui Hachimura,WSH,-1.49,0.75,-0.74,2.09,21,22021,1269
garlada01,garlada01-21,Darius Garland,CLE,-0.05,-0.71,-0.76,2.09,21,22021,51
mckinal01,mckinal01-21,Alfonzo McKinnie,LAL,0.08,-0.87,-0.79,0.34,21,22021,650
caulewi01,caulewi01-21,Willie Cauley-Stein,DAL,-0.94,0.14,-0.8,1.12,21,22021,390
harremo01,harremo01-21,Montrezl Harrell,LAL,0.98,-1.79,-0.81,2.2,21,22021,106
ellenhe01,ellenhe01-21,Henry Ellenson,TOR,0.29,-1.1,-0.81,0.06,21,22021,864
brookar01,brookar01-21,Armoni Brooks,HOU,1.24,-2.06,-0.81,0.66,21,22021,910
kaminfr01,kaminfr01-21,Frank Kaminsky,PHX,-0.64,-0.18,-0.82,0.83,21,22021,536
bazemke01,bazemke01-21,Kent Bazemore,GS,-0.23,-0.6,-0.82,1.66,21,22021,262
tilliki02,tilliki02-21,Killian Tillie,MEM,-0.24,-0.59,-0.83,0.24,21,22021,903
derozde01,derozde01-21,DeMar DeRozan,SA,-0.74,-0.1,-0.83,2.16,21,22021,78
herroty01,herroty01-21,Tyler Herro,MIA,0.52,-1.35,-0.83,1.96,21,22021,219
hartjo01,hartjo01-21,Josh Hart,NO,0.77,-1.6,-0.83,1.7,21,22021,327
richajo01,richajo01-21,Josh Richardson,DAL,-1.37,0.53,-0.84,1.86,21,22021,91
jonesty01,jonesty01-21,Tyus Jones,MEM,0.71,-1.55,-0.84,1.61,21,22021,273
jamesju01,jamesju01-21,Justin James,SAC,0.31,-1.15,-0.85,0.41,21,22021,906
sumneed01,sumneed01-21,Edmond Sumner,IND,0.8,-1.65,-0.85,1.01,21,22021,964
maxeyty01,maxeyty01-21,Tyrese Maxey,PHI,-0.04,-0.82,-0.86,1.03,21,22021,320
millspa02,millspa02-21,Patty Mills,SA,1.78,-2.65,-0.87,2.18,21,22021,131
dedmode01,dedmode01-21,Dewayne Dedmon,MIA,0.5,-1.38,-0.88,0.29,21,22021,298
connapa01,connapa01-21,Pat Connaughton,MIL,0.39,-1.27,-0.88,1.99,21,22021,331
ferreyo01,ferreyo01-21,Yogi Ferrell,CLE/LAC,0.08,-0.97,-0.89,0.13,21,22021,264
miltosh01,miltosh01-21,Shake Milton,PHI,1.06,-1.96,-0.9,1.79,21,22021,445
portibo01,portibo01-21,Bobby Portis,MIL,0.8,-1.71,-0.91,1.74,21,22021,197
naderab01,naderab01-21,Abdel Nader,PHX,0.1,-1.02,-0.92,0.46,21,22021,706
lambje01,lambje01-21,Jeremy Lamb,IND,0.88,-1.8,-0.92,0.92,21,22021,112
whiteco01,whiteco01-21,Coby White,CHI,0.31,-1.24,-0.93,2.28,21,22021,623
frankro01,frankro01-21,Robert Franks,ORL,-0.06,-0.88,-0.94,0.11,21,22021,977
lenal01,lenal01-21,Alex Len,TOR/WSH,-0.88,-0.07,-0.94,1,21,22021,425
nworajo01,nworajo01-21,Jordan Nwora,MIL,0.95,-1.9,-0.95,0.29,21,22021,721
willike04,willike04-21,Kenrich Williams,OKC,0.24,-1.2,-0.96,1.57,21,22021,352
williro04,williro04-21,Robert Williams III,BOS,0.84,-1.81,-0.97,1.13,21,22021,167
dinwisp01,dinwisp01-21,Spencer Dinwiddie,BKN,0.61,-1.58,-0.97,0.07,21,22021,121
thybuma01,thybuma01-21,Matisse Thybulle,PHI,-1.24,0.27,-0.97,1.4,21,22021,251
harrija01,harrija01-21,Jalen Harris,TOR,0.98,-1.96,-0.97,0.21,21,22021,751
burksal01,burksal01-21,Alec Burks,NY,0.54,-1.53,-0.98,1.27,21,22021,115
thomama02,thomama02-21,Matt Thomas,TOR/UTAH,0.77,-1.76,-1,0.4,21,22021,557
hillge01,hillge01-21,George Hill,OKC/PHI,-1.24,0.24,-1,0.59,21,22021,102
jacksjo02,jacksjo02-21,Josh Jackson,DET,0.1,-1.1,-1.01,1.59,21,22021,422
mayssk01,mayssk01-21,Skylar Mays,ATL,0.27,-1.28,-1.01,0.27,21,22021,710
redicjj01,redicjj01-21,JJ Redick,NO/DAL,1.01,-2.03,-1.02,0.8,21,22021,62
kanteen01,kanteen01-21,Enes Freedom,POR,-0.97,-0.05,-1.02,1.57,21,22021,591
jacksju01,jacksju01-21,Justin Jackson,OKC/MIL,0.61,-1.63,-1.02,0.55,21,22021,594
jordade01,jordade01-21,DeAndre Jordan,BKN,-1.15,0.13,-1.02,1.12,21,22021,29
hernawi01,hernawi01-21,Willy Hernangomez,NO,-0.28,-0.76,-1.04,0.84,21,22021,524
wrighde01,wrighde01-21,Delon Wright,DET/SAC,-1.24,0.19,-1.05,1.6,21,22021,196
claxtni01,claxtni01-21,Nic Claxton,BKN,-0.35,-0.7,-1.05,0.55,21,22021,586
woodaro01,woodaro01-21,Robert Woodard II,SAC,-0.64,-0.42,-1.06,0.06,21,22021,1002
kornelu01,kornelu01-21,Luke Kornet,CHI/BOS,-0.64,-0.44,-1.08,0.37,21,22021,444
